,Unnamed: 0.1,Unnamed: 0,title,fail_factor,impact,phase,actor,controllability,is_overrun_related,evidence,evidence_section,confidence,file
54,54.0,5.0,現職教員研修改善計画プロジェクト,モデル普及のリソースパーソン（ワーキンググループ）を継続させるための予算未配賦,研修を受けた職員による普及活動を継続するための財政的基盤が確保されていない,OPERATION,PARTNER,MEDIUM,False,「ワーキンググループ」（モデル普及のリソースパーソンとして本プロジェクトで研修した職員からなるグループ）を継続させるための予算は配賦されていない。,4 持続性,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601706_4_f.pdf
55,55.0,0.0,タンザニア連合共和国 包括的マラリア対策プロジェクト,MSDが市場規模の小さいAO法関連商品を揃えるインセンティブを持たず、スペアパーツ調達体制が未整備,AO法用顕微鏡の維持管理体制が確立されず、複数の医療施設で顕微鏡が稼働停止・未活用状態となった,OPERATION,PARTNER,MEDIUM,False,MSD としては AO 法顕微鏡関連商品を揃えるインセンティブが持続していないようである（AO 法診断以外への転用が利かない商品を確保しておくコスト、自国内で流通していない商品を取り寄せるコスト等が大きい）。また故障時の修理も十分に行き届いておらず,3.4.2 カウンターパートの体制,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605019_4_f.pdf
56,56.0,1.0,タンザニア連合共和国 包括的マラリア対策プロジェクト,外部ドナー（GFATM）の推奨技術がRDTsへ移行したことによる、AO法診断の政策的優先順位の低下,AO法診断の予算措置優先度が下がり、消耗品調達や研修の制度化などの持続性が損なわれた,OPERATION,EXOGENOUS,LOW,False,2007 年の GFATM 資金申請において MOHSW が、マラリア簡易テストキット（RDTs）の普及に焦点を絞る一方で顕微鏡診断強化のコンポーネントを大幅に縮小することを決定し、GFATM に承認されるなど、AO 法診断そのものの政策との整合性は弱まっていった。,3.1.1 開発政策との整合性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605019_4_f.pdf
57,57.0,2.0,タンザニア連合共和国 包括的マラリア対策プロジェクト,排水溝の接続先である河川の土木工事・清掃が定期的になされず、下流で水が滞留する外部環境,排水溝を清掃しても環境が改善されず、住民が清掃活動や環境維持に意味がないと判断し活動が停滞,OPERATION,PARTNER,LOW,False,排水溝が流れこむ先の河川が滞留している（重機を使った土木工事による河川清掃等の対処が定期的になされていない）ため排水溝清掃をしても環境が改善されず清掃や環境維持に意味が無いと住民が思ってしまうこと,3.2.1.1 プロジェクトの成果（アウトプット）,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605019_4_f.pdf
58,58.0,3.0,タンザニア連合共和国 包括的マラリア対策プロジェクト,行政によるゴミ処理システムが機能しておらず、住民に廃棄物を投棄する場所がない社会インフラの欠如,清掃活動実施後、住民が再び排水溝へ廃棄物の投棄を開始し、環境が悪化前の状態に逆戻りした,OPERATION,PARTNER,LOW,False,ゴミ処理システムが機能していないため住民が廃棄物を投棄する場所がないこと、等である。…清掃実施前の悪条件に戻ってしまった排水溝があった。,3.2.1.1 プロジェクトの成果（アウトプット）,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605019_4_f.pdf
59,59.0,4.0,タンザニア連合共和国 包括的マラリア対策プロジェクト,全国展開型案件における膨大な業務量の過小評価と、業務調整員の投入の遅れ,専門家への過度な業務負荷が発生し、急遽現地で日本人スタッフを雇用するなどの対応を余儀なくされた,IMPLEMENTATION,JICA,HIGH,True,業務調整員の投入が遅れる等、投入要素の一部が不適切であり、協力金額が計画を若干上回ったため、効率性は中程度である。…地方展開型の本プロジェクトの実施を進めるにつれてロジスティック業務が膨大となり、…結局プロジェクト 2 年目に現地採用の日本人スタッフを確保して窮地を脱せざるを得なかった。,0. 要旨 / 3.3.1.1 投入要素,0.85,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605019_4_f.pdf
60,60.0,5.0,タンザニア連合共和国 包括的マラリア対策プロジェクト,PDMにおける指標の定義が定性的であり、ベースラインデータも収集されていなかった計画の不備,プロジェクト実施前後での定量的な比較評価が困難となり、効果の客観的な検証が限定的となった,PLANNING,MULTIPLE,HIGH,False,目標や成果の指標および目標数値が、実施運営や評価において現実的に活用できるよう設定されておらず、また、上位目標およびプロジェクト目標についてはベースラインデータも取れていなかった。,2.3 評価の制約,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605019_4_f.pdf
61,61.0,6.0,タンザニア連合共和国 包括的マラリア対策プロジェクト,研修を受けた検査技師が異動・退職する際の、施設内での技術・知識の引き継ぎ体制の欠如,個々の医療施設におけるAO法診断技術の維持が困難となり、人材流出とともに診断体制が形骸化,OPERATION,PARTNER,MEDIUM,False,各医療施設においても、プロジェクト実施中に技術を修得した検査技師が異動・退職・留学等する場合に他の担当者に引き継がれていないという事例も複数報告されており、研修体制も不十分であると言える。,3.4.2 カウンターパートの体制,0.8,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605019_4_f.pdf
62,0.0,,セネガル「総合村落林業開発計画プロジェクト」,当初本体フェーズの計画が過大で、ロジカル・フレームワークにおける責任の所在や活動と成果の関係が不明確だった,活動の重複と実施の遅延が発生し、当初目的を果たすために大幅な計画変更と延長フェーズの実施が必要となった,PLANNING,MULTIPLE,HIGH,True,当時のロジカル・フレームワークにおいて実施機関における責任の所在と活動と成果の関係が明確でなく、活動の重複と実施の遅延が生じていたと判断された。,3.4.1.3 協力期間,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605456_4_f.pdf
63,1.0,,セネガル「総合村落林業開発計画プロジェクト」,モデル普及の活動がマニュアル作成やセミナー開催に留まり、実際に普及させるための組織的な仕組み作りや意思決定者への働きかけが不足した,PRODEFIモデルが対象地域外の他ドナー、NGO、およびセネガル政府機関に採用・普及されなかった,IMPLEMENTATION,JICA,MEDIUM,False,PRODEFI モデル普及には広報のみならず、それを普及させる仕組みを作る必要があったものと思われる。そのためにはその仕組みを構築し、モデルを普及させていく機関ないし部署の意思決定者の後押しが不可欠,3.5.4 効果の持続状況,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605456_4_f.pdf
64,2.0,,セネガル「総合村落林業開発計画プロジェクト」,住民参加や地域資源活用を重視するアプローチが斬新すぎたため、行政側が実例や直接体験なしに政策ツールとして理解・採用することが困難だった,行政機関や他ドナーから政策ツールとしての有用性や実施可能性について十分に理解を得られず、実際的な採用・普及に至らなかった,IMPLEMENTATION,PARTNER,LOW,False,このアプローチは PRODEFI モデルが有効であるための特徴であるが、斬新であるがために理解を得るのは容易ではないと思われる。,3.2.1.2 プロジェクト目標達成度,0.85,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605456_4_f.pdf
65,3.0,,セネガル「総合村落林業開発計画プロジェクト」,プロジェクト後にモデル実践を担うNGO（PDL）に安定した資金源がなく、無給ボランティア体制のため新規人材の育成も行われていない,プロジェクト終了後の研修プログラム実施体制が脆弱で、将来的な活動の持続性に懸念が生じている,OPERATION,PARTNER,MEDIUM,False,無給のボランティアでの活動であり収入源にはなっておらず安定した資金源はなく、新規の人材の育成も行われていない。,3.5.1. 実施体制,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605456_4_f.pdf
66,4.0,,セネガル「総合村落林業開発計画プロジェクト」,村落住民には技術習得は見られるものの、自ら研修プログラムを策定・計画・準備・実施するマネジメント能力が不足している,外部（森林局等）の支援なしに、村落が主体となってモデルに依拠した活動を自律的に継続・展開することが困難である,OPERATION,PARTNER,MEDIUM,False,村落が主体となって PRODEFI モデルに依拠した研修プログラムを策定、計画、準備、そして実施していく能力は有していないとのことであった。,3.5.1. 実施体制,0.85,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605456_4_f.pdf
