,file,Unnamed: 0,country,評価年度,評価会社,評価者,プロジェクトコスト_計画時_int,プロジェクトコスト_実績_int,プロジェクト期間開始_計画時,プロジェクト期間終了_計画時,プロジェクト期間開始_実績,プロジェクト期間終了_実績,事前評価時_プロジェクト期間（月）,実績_プロジェクト期間（月）,妥当性評価,整合性評価,有効性評価,インパクト評価,効率性評価,効率性_コスト,効率性_期間,持続性評価,適応・貢献評価,付加価値・創造価値評価,総合評価,備考,事業形態,分野,案件名,連番,地域,地域詳細,開発計画一般_cat_flg,総合地域開発計画_cat_flg,行政一般_cat_flg,財政・金融_cat_flg,環境問題_cat_flg,統計_cat_flg,情報・広報_cat_flg,公益事業一般_cat_flg,上水道_cat_flg,下水道_cat_flg,都市衛生_cat_flg,運輸交通一般_cat_flg,道路_cat_flg,陸運_cat_flg,鉄道_cat_flg,海運・船舶_cat_flg,港湾_cat_flg,航空・空港_cat_flg,都市交通_cat_flg,気象・地震_cat_flg,社会基盤一般_cat_flg,河川・砂防_cat_flg,水資源開発_cat_flg,都市計画・土地造成_cat_flg,建築住宅_cat_flg,測量・地図_cat_flg,通信・放送一般_cat_flg,電気通信_cat_flg,放送_cat_flg,農業一般_cat_flg,養蚕_cat_flg,農業土木_cat_flg,農業機械_cat_flg,農産加工_cat_flg,食糧増産援助_cat_flg,畜産_cat_flg,家畜衛生_cat_flg,畜産加工_cat_flg,林業・森林保全_cat_flg,水産_cat_flg,水産加工_cat_flg,鉱業_cat_flg,工業一般_cat_flg,化学工業_cat_flg,機械工業_cat_flg,食品工業_cat_flg,その他工業_cat_flg,エネルギー一般_cat_flg,電力_cat_flg,ガス・石油_cat_flg,新・再生エネルギー_cat_flg,その他エネルギー_cat_flg,商業経営_cat_flg,貿易_cat_flg,観光一般_cat_flg,観光施設_cat_flg,人的資源一般_cat_flg,教育_cat_flg,基礎教育_cat_flg,中等教育_cat_flg,高等教育_cat_flg,職業訓練_cat_flg,科学_cat_flg,文化_cat_flg,保健・医療_cat_flg,基礎保健_cat_flg,人口・家族計画_cat_flg,社会福祉_cat_flg,労働_cat_flg,災害援助_cat_flg,食糧援助_cat_flg,その他_cat_flg,alpha2,alpha3,project_start_year,project_end_year,join_flg,control_of_corruption,government_effectiveness,political_stability,regulatory_quality,rule_of_law,voice_and_accountability
27,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0412700_4_f.pdf,1678,ボスニア・ヘルツェゴビナ,2010,オクタヴィアジャパン株式会社,稲澤健一,1299000000.0,794000000.0,2004-11-01,2006-11-30,2004-11-01,2006-12-01,26.0,26.0,高い,,高い,,高い,,100.0,高い,,,非常に高い,,無償,保健・医療,第3次一次医療施設医療機材整備計画,1,欧州,南ヨーロッパ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,BA,BIH,2004,2006,True,-0.286309818426768,-0.6997713843981423,-0.3082139045000076,-0.4272079865137737,-0.5023180047671,0.18988983333110832
28,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0501300_4_f.pdf,1826,モザンビーク,2010,OPMAC 株式会社,三島光恵,2167000000.0,2147500000.0,2005-05-01,2007-07-01,2005-05-01,2007-07-01,27.0,27.0,中程度,,中程度,,高い,99.0,100.0,中程度,,,一部課題がある,,無償,港湾,ベイラ港浚渫能力増強計画,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MZ,MOZ,2005,2007,True,-0.5552527705828346,-0.5886620680491127,0.334437444806099,-0.6684221426645913,-0.6209654609362283,-0.05327840056270361
29,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0501400_4_f.pdf,1692,ボリビア,2010,ボリビア事務所,,351000000.0,338000000.0,2005-07-01,2007-05-22,2005-07-01,2007-03-01,24.0,21.0,高い,,高い,高い,高い,96.0,88.0,高い,,,非常に高い,,無償,運輸交通一般,日本・ボリビア友好橋改修計画,1,中南米,南アメリカ,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BO,BOL,2005,2007,True,-0.525098810593287,-0.6688735087712603,-0.8752211729685467,-0.8560954133669537,-0.817160169283549,-0.01267428199450187
30,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0503700_4_f.pdf,452,カンボジア,2010,カンボジア事務所,,865000000.0,622000000.0,2005-06-10,2008-03-08,2006-06-12,2008-01-30,55.0,52.0,高い,,高い,高い,高い,72.0,94.0,中程度,,,非常に高い,,無償,上水道,コンポンチャム州村落飲料水供給計画,1,アジア,東南アジア,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KH,KHM,2006,2008,True,-1.2179285287857067,-0.9648490349451707,-0.33609213431676227,-0.5239898363749186,-1.1796969970067333,-0.9435907403628033
31,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0504700_4_f.pdf,1133,バングラデシュ,2010,財団法人国際開発高等教育機構,房前理恵,1669000000.0,1656000000.0,2005-07-01,2008-03-01,2005-07-01,2008-02-01,32.0,31.0,高い,,中程度,,高い,99.0,97.0,高い,,,非常に高い,本案件は2期に分かれているが、評価はプロジェクト全体に対して行われているため、評価関連情報は両期で共通。コストの被援助国負担額、および期間関連の数値もプロジェクト全体のものである。,無償,気象・地震,コックスバザール及びケプパラ気象レーダー整備計画,1,アジア,南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BD,BGD,2005,2008,True,-1.2398694157600398,-0.800895646214485,-1.605584919452665,-0.9887449741363508,-0.8664113581180573,-0.5092056617140772
32,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0506100_4_f.pdf,703,ザンビア,2010,ザンビア事務所,,679000000.0,678000000.0,2005-07-01,2006-11-01,2005-07-01,2006-11-01,17.0,17.0,高い,,高い,高い,高い,100.0,100.0,高い,,,非常に高い,,無償,道路,第3次ルサカ市道路網整備計画,1,アフリカ,南部アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ZM,ZMB,2005,2006,True,-0.572088062763214,-0.90724116563797,0.23612772673368448,-0.6991126239299774,-0.5336024761199956,-0.318842105567455
33,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0506300_4_f.pdf,837,セネガル,2010,セネガル事務所,,726000000.0,724000000.0,2005-06-01,2006-10-16,2005-06-01,2006-09-01,16.0,16.0,高い,,高い,高い,高い,100.0,91.0,中程度,,,非常に高い,,無償,放送,セネガル国営放送局（RTS）TV放送機材整備計画,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SN,SEN,2005,2006,True,-0.2042349763214589,-0.3101080805063245,-0.23416344076395051,-0.314571261405945,-0.10574490064755103,0.0589623153209686
34,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0506700_4_f.pdf,1428,ブルキナファソ,2010,佐野総合企画株式会社,十津川淳,866000000.0,1731000000.0,2005-07-01,2007-03-01,2006-09-01,2008-02-01,40.0,39.0,高い,,高い,,高い,99.9,100.0,中程度,,,非常に高い,,無償,教育,第3次小学校建設計画,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BF,BFA,2006,2008,True,-0.316243757804235,-0.7002846002578734,0.19384427865346265,-0.31295415759086603,-0.391443649927775,-0.3107745945453643
35,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0507000_4_f.pdf,1827,モザンビーク,2010,モザンビーク事務所,,945000000.0,945000000.0,2005-06-01,2006-12-27,2005-06-01,2007-03-01,19.0,22.0,高い,,高い,高い,中程度,100.0,111.0,中程度,,,高い,,無償,教育,シモイオ初等教育教員養成学校建設計画,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MZ,MOZ,2005,2007,True,-0.5552527705828346,-0.5886620680491127,0.334437444806099,-0.6684221426645913,-0.6209654609362283,-0.05327840056270361
36,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0507700_4_f.pdf,1056,ニカラグア,2010,財団法人国際開発高等教育機構,野口純子,1345000000.0,1305000000.0,2005-06-01,2007-01-01,2006-06-01,2008-02-01,19.0,37.0,['高い'],,['高い'],,['中程度'],97.0,,['中程度'],,,高い,,無償,教育,リバス県、ボアコ県及びチョンターレス県基礎教育施設建設計画,1,中南米,中央アメリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NI,NIC,2006,2008,True,-0.7367311716079713,-0.9223236838976544,-0.20357768982648836,-0.43295045693715434,-0.7828710476557413,-0.25975735485553736
37,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0507800_4_f.pdf,1691,ボリビア,2010,ボリビア事務所,,683000000.0,683000000.0,2005-07-01,2006-07-11,2005-07-01,2006-12-01,13.0,18.0,高い,,中程度,中程度,中程度,100.0,138.0,中程度,,,一部課題がある,ボリビア側の資金不足により、灌漑水路改修は目標未達となっている。,無償,農業機械,ラパス県村落開発機材整備計画,1,中南米,南アメリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BO,BOL,2005,2006,True,-0.5865513533353806,-0.7159138917922969,-0.8867964148521426,-0.791133999824524,-0.809577077627182,-0.040123410522937955
38,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0508600_4_f.pdf,1055,ニカラグア,2010,財団法人国際開発高等教育機構,朝戸恵子,1203900000.0,1202177000.0,2005-06-01,2007-01-31,2005-06-01,2007-01-01,21.0,20.0,中程度,,低い,,高い,100.0,95.0,低い,,,低い,,無償,水産,サン・ファン・デル・スル漁業施設整備計画,1,中南米,中央アメリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NI,NIC,2005,2007,True,-0.6859151323636373,-0.891629159450531,-0.24247447897990534,-0.440867493549983,-0.7183637022972107,-0.220175415277481
39,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0508700_4_f.pdf,694,サモア,2010,フィジー事務所(サモア支所),,707000000.0,706000000.0,2005-07-01,2006-12-01,2005-07-01,2006-12-01,18.0,18.0,高い,,高い,高い,高い,100.0,100.0,中程度,,,非常に高い,,無償,水産,アピア漁港改善計画,1,大洋州,ポリネシア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WS,WSM,2005,2006,True,0.2614190205931665,0.4419948011636735,1.115605890750885,-0.0476877111941576,1.0487182140350355,0.6373059153556825
40,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0509000_4_f.pdf,454,カンボジア,2010,カンボジア事務所,,683000000.0,678000000.0,2005-08-01,2007-03-12,2005-08-01,2007-03-01,19.0,20.0,高い,,高い,高い,高い,99.0,98.0,中程度,,,非常に高い,,無償,保健・医療,バンティミエンチャイ州モンゴルボレイ病院整備計画,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,KH,KHM,2005,2007,True,-1.21193834145864,-0.9651798407236741,-0.367833654085795,-0.547976205746333,-1.20839786529541,-0.958990494410196
41,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0509200_4_f.pdf,1521,ベトナム,2010,ベトナム事務所,,967000000.0,941000000.0,2005-08-01,2007-03-01,2005-08-01,2007-03-01,20.0,20.0,高い,,高い,高い,高い,,,中程度,,,非常に高い,,無償,保健・医療,ホアビン総合病院改善計画,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,VN,VNM,2005,2007,True,-0.7024551033973694,-0.23379799723625197,0.38034329811731965,-0.599931240081787,-0.442219575246175,-1.4894818464914967
42,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0509400_4_f.pdf,111,インド,2010,インド事務所,,830000000.0,830000000.0,2005-08-01,2007-03-01,2005-08-01,2007-03-01,20.0,20.0,高い,,高い,高い,高い,100.0,100.0,高い,,,非常に高い,,無償,保健・医療,オリッサ州サダール・バルバイ・パテル小児医療大学院病院整備計画,1,アジア,南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,IN,IND,2005,2007,True,-0.3451379835605623,-0.019053138792514763,-1.0777868429819701,-0.29630696773529036,0.1363393142819402,0.434947768847148
43,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0509600_4_f.pdf,288,ウガンダ,2010,アーンスト・アンド・ヤング・アドバイザリー(株),高橋久恵,1669000000.0,1633000000.0,2005-08-01,2008-03-01,2005-08-01,2008-03-01,26.0,31.0,高い,,中程度,,高い,98.0,100.0,中程度,,,高い,本プロジェクトは1/2期と2/2期に分けて実施された。交換公文締結日はそれぞれ2005年8月、2006年7月。事業完了日はそれぞれ2007年3月、2008年3月。記載のコストは合計額、期間は全体を通したもの。,無償,保健・医療,東部ウガンダ医療施設改善計画,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,UG,UGA,2005,2008,True,-0.8217965513467785,-0.5563132911920547,-1.0874471217393855,-0.2568374797701838,-0.3925299867987633,-0.5096664503216746
