,year,alpha3,Control of Corruption,Government Effectiveness,Political Stability,Regulatory Quality,Rule of Law,Voice and Accountability,join_flg
816,1986,BWA,,,,,,,True
817,1986,CHL,,,,,,,True
818,1986,CHN,,,,,,,True
819,1986,CIV,,,,,,,True
820,1986,CMR,,,,,,,True
821,1986,COD,,,,,,,True
822,1986,COL,,,,,,,True
823,1986,COM,,,,,,,True
824,1986,CPV,,,,,,,True
825,1986,CRI,,,,,,,True
826,1986,CUB,,,,,,,True
827,1986,DJI,,,,,,,True
828,1986,DMA,,,,,,,True
829,1986,DOM,,,,,,,True
830,1986,DZA,,,,,,,True
831,1986,ECU,,,,,,,True
832,1986,EGY,,,,,,,True
833,1986,ERI,,,,,,,True
834,1986,ETH,,,,,,,True
835,1986,FJI,,,,,,,True
836,1986,FSM,,,,,,,True
837,1986,GAB,,,,,,,True
838,1986,GEO,,,,,,,True
839,1986,GHA,,,,,,,True
840,1986,GIN,,,,,,,True
841,1986,GMB,,,,,,,True
842,1986,GNB,,,,,,,True
843,1986,GRD,,,,,,,True
844,1986,GTM,,,,,,,True
845,1986,GUY,,,,,,,True
846,1986,HND,,,,,,,True
847,1986,HRV,,,,,,,True
848,1986,HTI,,,,,,,True
849,1986,IDN,,,,,,,True
850,1986,IND,,,,,,,True
851,1986,IRN,,,,,,,True
852,1986,IRQ,,,,,,,True
853,1986,JAM,,,,,,,True
854,1986,JOR,,,,,,,True
855,1986,KAZ,,,,,,,True
856,1986,KEN,,,,,,,True
857,1986,KGZ,,,,,,,True
858,1986,KHM,,,,,,,True
859,1986,KIR,,,,,,,True
860,1986,KNA,,,,,,,True
861,1986,LAO,,,,,,,True
862,1986,LBN,,,,,,,True
863,1986,LBR,,,,,,,True
864,1986,LCA,,,,,,,True
865,1986,LKA,,,,,,,True
866,1986,LSO,,,,,,,True
867,1986,MAR,,,,,,,True
868,1986,MDA,,,,,,,True
869,1986,MDG,,,,,,,True
870,1986,MDV,,,,,,,True
871,1986,MEX,,,,,,,True
872,1986,MHL,,,,,,,True
873,1986,MKD,,,,,,,True
874,1986,MLI,,,,,,,True
875,1986,MMR,,,,,,,True
876,1986,MNE,,,,,,,True
877,1986,MNG,,,,,,,True
878,1986,MOZ,,,,,,,True
879,1986,MRT,,,,,,,True
880,1986,MUS,,,,,,,True
881,1986,MWI,,,,,,,True
882,1986,MYS,,,,,,,True
883,1986,NAM,,,,,,,True
884,1986,NER,,,,,,,True
885,1986,NGA,,,,,,,True
886,1986,NIC,,,,,,,True
887,1986,NPL,,,,,,,True
888,1986,PAK,,,,,,,True
889,1986,PAN,,,,,,,True
890,1986,PER,,,,,,,True
891,1986,PHL,,,,,,,True
892,1986,PLW,,,,,,,True
893,1986,PNG,,,,,,,True
894,1986,POL,,,,,,,True
895,1986,PRY,,,,,,,True
896,1986,PSE,,,,,,,True
897,1986,ROU,,,,,,,True
898,1986,RWA,,,,,,,True
899,1986,SAU,,,,,,,True
900,1986,SDN,,,,,,,True
901,1986,SEN,,,,,,,True
902,1986,SLB,,,,,,,True
903,1986,SLE,,,,,,,True
904,1986,SLV,,,,,,,True
905,1986,SRB,,,,,,,True
906,1986,SSD,,,,,,,True
907,1986,SUR,,,,,,,True
908,1986,SVK,,,,,,,True
909,1986,SWZ,,,,,,,True
910,1986,SYC,,,,,,,True
911,1986,TGO,,,,,,,True
912,1986,THA,,,,,,,True
913,1986,TJK,,,,,,,True
914,1986,TLS,,,,,,,True
915,1986,TON,,,,,,,True
916,1986,TUN,,,,,,,True
917,1986,TUR,,,,,,,True
918,1986,TUV,,,,,,,True
919,1986,TZA,,,,,,,True
920,1986,UGA,,,,,,,True
921,1986,UKR,,,,,,,True
922,1986,UZB,,,,,,,True
923,1986,VCT,,,,,,,True
924,1986,VNM,,,,,,,True
925,1986,VUT,,,,,,,True
926,1986,WSM,,,,,,,True
927,1986,XKX,,,,,,,True
928,1986,ZAF,,,,,,,True
929,1986,ZMB,,,,,,,True
930,1986,ZWE,,,,,,,True
931,1987,AFG,,,,,,,True
932,1987,AGO,,,,,,,True
933,1987,ALB,,,,,,,True
934,1987,ARG,,,,,,,True
935,1987,ARM,,,,,,,True
936,1987,ATG,,,,,,,True
937,1987,AZE,,,,,,,True
938,1987,BDI,,,,,,,True
939,1987,BEN,,,,,,,True
940,1987,BFA,,,,,,,True
941,1987,BGD,,,,,,,True
942,1987,BGR,,,,,,,True
943,1987,BIH,,,,,,,True
944,1987,BLZ,,,,,,,True
945,1987,BOL,,,,,,,True
946,1987,BRA,,,,,,,True
947,1987,BRB,,,,,,,True
948,1987,BTN,,,,,,,True
949,1987,BWA,,,,,,,True
950,1987,CHL,,,,,,,True
951,1987,CHN,,,,,,,True
952,1987,CIV,,,,,,,True
953,1987,CMR,,,,,,,True
954,1987,COD,,,,,,,True
955,1987,COL,,,,,,,True
956,1987,COM,,,,,,,True
957,1987,CPV,,,,,,,True
958,1987,CRI,,,,,,,True
959,1987,CUB,,,,,,,True
960,1987,DJI,,,,,,,True
961,1987,DMA,,,,,,,True
962,1987,DOM,,,,,,,True
963,1987,DZA,,,,,,,True
964,1987,ECU,,,,,,,True
965,1987,EGY,,,,,,,True
966,1987,ERI,,,,,,,True
967,1987,ETH,,,,,,,True
968,1987,FJI,,,,,,,True
969,1987,FSM,,,,,,,True
970,1987,GAB,,,,,,,True
971,1987,GEO,,,,,,,True
972,1987,GHA,,,,,,,True
973,1987,GIN,,,,,,,True
974,1987,GMB,,,,,,,True
975,1987,GNB,,,,,,,True
976,1987,GRD,,,,,,,True
977,1987,GTM,,,,,,,True
978,1987,GUY,,,,,,,True
979,1987,HND,,,,,,,True
980,1987,HRV,,,,,,,True
981,1987,HTI,,,,,,,True
982,1987,IDN,,,,,,,True
983,1987,IND,,,,,,,True
984,1987,IRN,,,,,,,True
985,1987,IRQ,,,,,,,True
986,1987,JAM,,,,,,,True
987,1987,JOR,,,,,,,True
988,1987,KAZ,,,,,,,True
989,1987,KEN,,,,,,,True
990,1987,KGZ,,,,,,,True
991,1987,KHM,,,,,,,True
992,1987,KIR,,,,,,,True
993,1987,KNA,,,,,,,True
994,1987,LAO,,,,,,,True
995,1987,LBN,,,,,,,True
996,1987,LBR,,,,,,,True
997,1987,LCA,,,,,,,True
998,1987,LKA,,,,,,,True
999,1987,LSO,,,,,,,True
1000,1987,MAR,,,,,,,True
1001,1987,MDA,,,,,,,True
1002,1987,MDG,,,,,,,True
1003,1987,MDV,,,,,,,True
1004,1987,MEX,,,,,,,True
1005,1987,MHL,,,,,,,True
1006,1987,MKD,,,,,,,True
1007,1987,MLI,,,,,,,True
1008,1987,MMR,,,,,,,True
1009,1987,MNE,,,,,,,True
1010,1987,MNG,,,,,,,True
1011,1987,MOZ,,,,,,,True
1012,1987,MRT,,,,,,,True
1013,1987,MUS,,,,,,,True
1014,1987,MWI,,,,,,,True
1015,1987,MYS,,,,,,,True
1016,1987,NAM,,,,,,,True
1017,1987,NER,,,,,,,True
1018,1987,NGA,,,,,,,True
1019,1987,NIC,,,,,,,True
1020,1987,NPL,,,,,,,True
1021,1987,PAK,,,,,,,True
1022,1987,PAN,,,,,,,True
1023,1987,PER,,,,,,,True
1024,1987,PHL,,,,,,,True
1025,1987,PLW,,,,,,,True
1026,1987,PNG,,,,,,,True
1027,1987,POL,,,,,,,True
1028,1987,PRY,,,,,,,True
1029,1987,PSE,,,,,,,True
1030,1987,ROU,,,,,,,True
1031,1987,RWA,,,,,,,True
1032,1987,SAU,,,,,,,True
1033,1987,SDN,,,,,,,True
1034,1987,SEN,,,,,,,True
1035,1987,SLB,,,,,,,True
1036,1987,SLE,,,,,,,True
1037,1987,SLV,,,,,,,True
1038,1987,SRB,,,,,,,True
1039,1987,SSD,,,,,,,True
1040,1987,SUR,,,,,,,True
1041,1987,SVK,,,,,,,True
1042,1987,SWZ,,,,,,,True
1043,1987,SYC,,,,,,,True
1044,1987,TGO,,,,,,,True
1045,1987,THA,,,,,,,True
1046,1987,TJK,,,,,,,True
1047,1987,TLS,,,,,,,True
1048,1987,TON,,,,,,,True
1049,1987,TUN,,,,,,,True
1050,1987,TUR,,,,,,,True
1051,1987,TUV,,,,,,,True
1052,1987,TZA,,,,,,,True
1053,1987,UGA,,,,,,,True
1054,1987,UKR,,,,,,,True
1055,1987,UZB,,,,,,,True
1056,1987,VCT,,,,,,,True
1057,1987,VNM,,,,,,,True
1058,1987,VUT,,,,,,,True
1059,1987,WSM,,,,,,,True
1060,1987,XKX,,,,,,,True
1061,1987,ZAF,,,,,,,True
1062,1987,ZMB,,,,,,,True
1063,1987,ZWE,,,,,,,True
1064,1988,AFG,,,,,,,True
1065,1988,AGO,,,,,,,True
1066,1988,ALB,,,,,,,True
1067,1988,ARG,,,,,,,True
1068,1988,ARM,,,,,,,True
1069,1988,ATG,,,,,,,True
1070,1988,AZE,,,,,,,True
1071,1988,BDI,,,,,,,True
1072,1988,BEN,,,,,,,True
1073,1988,BFA,,,,,,,True
1074,1988,BGD,,,,,,,True
1075,1988,BGR,,,,,,,True
1076,1988,BIH,,,,,,,True
1077,1988,BLZ,,,,,,,True
1078,1988,BOL,,,,,,,True
1079,1988,BRA,,,,,,,True
1080,1988,BRB,,,,,,,True
1081,1988,BTN,,,,,,,True
1082,1988,BWA,,,,,,,True
1083,1988,CHL,,,,,,,True
1084,1988,CHN,,,,,,,True
1085,1988,CIV,,,,,,,True
1086,1988,CMR,,,,,,,True
1087,1988,COD,,,,,,,True
1088,1988,COL,,,,,,,True
1089,1988,COM,,,,,,,True
1090,1988,CPV,,,,,,,True
1091,1988,CRI,,,,,,,True
1092,1988,CUB,,,,,,,True
1093,1988,DJI,,,,,,,True
1094,1988,DMA,,,,,,,True
1095,1988,DOM,,,,,,,True
1096,1988,DZA,,,,,,,True
1097,1988,ECU,,,,,,,True
1098,1988,EGY,,,,,,,True
1099,1988,ERI,,,,,,,True
1100,1988,ETH,,,,,,,True
1101,1988,FJI,,,,,,,True
1102,1988,FSM,,,,,,,True
1103,1988,GAB,,,,,,,True
1104,1988,GEO,,,,,,,True
1105,1988,GHA,,,,,,,True
1106,1988,GIN,,,,,,,True
1107,1988,GMB,,,,,,,True
1108,1988,GNB,,,,,,,True
1109,1988,GRD,,,,,,,True
1110,1988,GTM,,,,,,,True
1111,1988,GUY,,,,,,,True
1112,1988,HND,,,,,,,True
1113,1988,HRV,,,,,,,True
1114,1988,HTI,,,,,,,True
1115,1988,IDN,,,,,,,True
1116,1988,IND,,,,,,,True
1117,1988,IRN,,,,,,,True
1118,1988,IRQ,,,,,,,True
1119,1988,JAM,,,,,,,True
1120,1988,JOR,,,,,,,True
1121,1988,KAZ,,,,,,,True
1122,1988,KEN,,,,,,,True
1123,1988,KGZ,,,,,,,True
1124,1988,KHM,,,,,,,True
1125,1988,KIR,,,,,,,True
1126,1988,KNA,,,,,,,True
1127,1988,LAO,,,,,,,True
1128,1988,LBN,,,,,,,True
1129,1988,LBR,,,,,,,True
1130,1988,LCA,,,,,,,True
1131,1988,LKA,,,,,,,True
1132,1988,LSO,,,,,,,True
1133,1988,MAR,,,,,,,True
1134,1988,MDA,,,,,,,True
1135,1988,MDG,,,,,,,True
1136,1988,MDV,,,,,,,True
1137,1988,MEX,,,,,,,True
1138,1988,MHL,,,,,,,True
1139,1988,MKD,,,,,,,True
1140,1988,MLI,,,,,,,True
1141,1988,MMR,,,,,,,True
1142,1988,MNE,,,,,,,True
1143,1988,MNG,,,,,,,True
1144,1988,MOZ,,,,,,,True
1145,1988,MRT,,,,,,,True
1146,1988,MUS,,,,,,,True
1147,1988,MWI,,,,,,,True
1148,1988,MYS,,,,,,,True
1149,1988,NAM,,,,,,,True
1150,1988,NER,,,,,,,True
1151,1988,NGA,,,,,,,True
1152,1988,NIC,,,,,,,True
1153,1988,NPL,,,,,,,True
1154,1988,PAK,,,,,,,True
1155,1988,PAN,,,,,,,True
1156,1988,PER,,,,,,,True
1157,1988,PHL,,,,,,,True
1158,1988,PLW,,,,,,,True
1159,1988,PNG,,,,,,,True
1160,1988,POL,,,,,,,True
1161,1988,PRY,,,,,,,True
1162,1988,PSE,,,,,,,True
1163,1988,ROU,,,,,,,True
1164,1988,RWA,,,,,,,True
1165,1988,SAU,,,,,,,True
1166,1988,SDN,,,,,,,True
1167,1988,SEN,,,,,,,True
1168,1988,SLB,,,,,,,True
1169,1988,SLE,,,,,,,True
1170,1988,SLV,,,,,,,True
1171,1988,SRB,,,,,,,True
1172,1988,SSD,,,,,,,True
1173,1988,SUR,,,,,,,True
1174,1988,SVK,,,,,,,True
1175,1988,SWZ,,,,,,,True
1176,1988,SYC,,,,,,,True
1177,1988,TGO,,,,,,,True
1178,1988,THA,,,,,,,True
1179,1988,TJK,,,,,,,True
1180,1988,TLS,,,,,,,True
1181,1988,TON,,,,,,,True
1182,1988,TUN,,,,,,,True
1183,1988,TUR,,,,,,,True
1184,1988,TUV,,,,,,,True
1185,1988,TZA,,,,,,,True
1186,1988,UGA,,,,,,,True
1187,1988,UKR,,,,,,,True
1188,1988,UZB,,,,,,,True
1189,1988,VCT,,,,,,,True
1190,1988,VNM,,,,,,,True
1191,1988,VUT,,,,,,,True
1192,1988,WSM,,,,,,,True
1193,1988,XKX,,,,,,,True
1194,1988,ZAF,,,,,,,True
1195,1988,ZMB,,,,,,,True
1196,1988,ZWE,,,,,,,True
1197,1989,AFG,,,,,,,True
1198,1989,AGO,,,,,,,True
1199,1989,ALB,,,,,,,True
1200,1989,ARG,,,,,,,True
1201,1989,ARM,,,,,,,True
1202,1989,ATG,,,,,,,True
1203,1989,AZE,,,,,,,True
1204,1989,BDI,,,,,,,True
1205,1989,BEN,,,,,,,True
1206,1989,BFA,,,,,,,True
1207,1989,BGD,,,,,,,True
1208,1989,BGR,,,,,,,True
1209,1989,BIH,,,,,,,True
1210,1989,BLZ,,,,,,,True
1211,1989,BOL,,,,,,,True
1212,1989,BRA,,,,,,,True
1213,1989,BRB,,,,,,,True
1214,1989,BTN,,,,,,,True
1215,1989,BWA,,,,,,,True
1216,1989,CHL,,,,,,,True
1217,1989,CHN,,,,,,,True
1218,1989,CIV,,,,,,,True
1219,1989,CMR,,,,,,,True
1220,1989,COD,,,,,,,True
1221,1989,COL,,,,,,,True
1222,1989,COM,,,,,,,True
1223,1989,CPV,,,,,,,True
1224,1989,CRI,,,,,,,True
1225,1989,CUB,,,,,,,True
1226,1989,DJI,,,,,,,True
1227,1989,DMA,,,,,,,True
1228,1989,DOM,,,,,,,True
1229,1989,DZA,,,,,,,True
1230,1989,ECU,,,,,,,True
1231,1989,EGY,,,,,,,True
1232,1989,ERI,,,,,,,True
1233,1989,ETH,,,,,,,True
1234,1989,FJI,,,,,,,True
1235,1989,FSM,,,,,,,True
1236,1989,GAB,,,,,,,True
1237,1989,GEO,,,,,,,True
1238,1989,GHA,,,,,,,True
1239,1989,GIN,,,,,,,True
1240,1989,GMB,,,,,,,True
1241,1989,GNB,,,,,,,True
1242,1989,GRD,,,,,,,True
1243,1989,GTM,,,,,,,True
1244,1989,GUY,,,,,,,True
1245,1989,HND,,,,,,,True
1246,1989,HRV,,,,,,,True
1247,1989,HTI,,,,,,,True
1248,1989,IDN,,,,,,,True
1249,1989,IND,,,,,,,True
1250,1989,IRN,,,,,,,True
1251,1989,IRQ,,,,,,,True
1252,1989,JAM,,,,,,,True
1253,1989,JOR,,,,,,,True
1254,1989,KAZ,,,,,,,True
1255,1989,KEN,,,,,,,True
1256,1989,KGZ,,,,,,,True
1257,1989,KHM,,,,,,,True
1258,1989,KIR,,,,,,,True
1259,1989,KNA,,,,,,,True
1260,1989,LAO,,,,,,,True
1261,1989,LBN,,,,,,,True
1262,1989,LBR,,,,,,,True
1263,1989,LCA,,,,,,,True
1264,1989,LKA,,,,,,,True
1265,1989,LSO,,,,,,,True
1266,1989,MAR,,,,,,,True
1267,1989,MDA,,,,,,,True
1268,1989,MDG,,,,,,,True
1269,1989,MDV,,,,,,,True
1270,1989,MEX,,,,,,,True
1271,1989,MHL,,,,,,,True
1272,1989,MKD,,,,,,,True
1273,1989,MLI,,,,,,,True
1274,1989,MMR,,,,,,,True
1275,1989,MNE,,,,,,,True
1276,1989,MNG,,,,,,,True
1277,1989,MOZ,,,,,,,True
1278,1989,MRT,,,,,,,True
1279,1989,MUS,,,,,,,True
1280,1989,MWI,,,,,,,True
1281,1989,MYS,,,,,,,True
1282,1989,NAM,,,,,,,True
1283,1989,NER,,,,,,,True
1284,1989,NGA,,,,,,,True
1285,1989,NIC,,,,,,,True
1286,1989,NPL,,,,,,,True
1287,1989,PAK,,,,,,,True
1288,1989,PAN,,,,,,,True
1289,1989,PER,,,,,,,True
1290,1989,PHL,,,,,,,True
1291,1989,PLW,,,,,,,True
1292,1989,PNG,,,,,,,True
1293,1989,POL,,,,,,,True
1294,1989,PRY,,,,,,,True
1295,1989,PSE,,,,,,,True
1296,1989,ROU,,,,,,,True
1297,1989,RWA,,,,,,,True
1298,1989,SAU,,,,,,,True
1299,1989,SDN,,,,,,,True
1300,1989,SEN,,,,,,,True
1301,1989,SLB,,,,,,,True
1302,1989,SLE,,,,,,,True
1303,1989,SLV,,,,,,,True
1304,1989,SRB,,,,,,,True
1305,1989,SSD,,,,,,,True
1306,1989,SUR,,,,,,,True
1307,1989,SVK,,,,,,,True
1308,1989,SWZ,,,,,,,True
1309,1989,SYC,,,,,,,True
1310,1989,TGO,,,,,,,True
1311,1989,THA,,,,,,,True
1312,1989,TJK,,,,,,,True
1313,1989,TLS,,,,,,,True
1314,1989,TON,,,,,,,True
1315,1989,TUN,,,,,,,True
1316,1989,TUR,,,,,,,True
1317,1989,TUV,,,,,,,True
1318,1989,TZA,,,,,,,True
1319,1989,UGA,,,,,,,True
1320,1989,UKR,,,,,,,True
1321,1989,UZB,,,,,,,True
1322,1989,VCT,,,,,,,True
1323,1989,VNM,,,,,,,True
1324,1989,VUT,,,,,,,True
1325,1989,WSM,,,,,,,True
1326,1989,XKX,,,,,,,True
1327,1989,ZAF,,,,,,,True
1328,1989,ZMB,,,,,,,True
1329,1989,ZWE,,,,,,,True
1330,1990,AFG,,,,,,,True
1331,1990,AGO,,,,,,,True
1332,1990,ALB,,,,,,,True
1333,1990,ARG,,,,,,,True
1334,1990,ARM,,,,,,,True
1335,1990,ATG,,,,,,,True
1336,1990,AZE,,,,,,,True
1337,1990,BDI,,,,,,,True
1338,1990,BEN,,,,,,,True
1339,1990,BFA,,,,,,,True
1340,1990,BGD,,,,,,,True
1341,1990,BGR,,,,,,,True
1342,1990,BIH,,,,,,,True
1343,1990,BLZ,,,,,,,True
1344,1990,BOL,,,,,,,True
1345,1990,BRA,,,,,,,True
1346,1990,BRB,,,,,,,True
1347,1990,BTN,,,,,,,True
1348,1990,BWA,,,,,,,True
1349,1990,CHL,,,,,,,True
1350,1990,CHN,,,,,,,True
1351,1990,CIV,,,,,,,True
1352,1990,CMR,,,,,,,True
1353,1990,COD,,,,,,,True
1354,1990,COL,,,,,,,True
1355,1990,COM,,,,,,,True
1356,1990,CPV,,,,,,,True
1357,1990,CRI,,,,,,,True
1358,1990,CUB,,,,,,,True
1359,1990,DJI,,,,,,,True
1360,1990,DMA,,,,,,,True
1361,1990,DOM,,,,,,,True
1362,1990,DZA,,,,,,,True
1363,1990,ECU,,,,,,,True
1364,1990,EGY,,,,,,,True
1365,1990,ERI,,,,,,,True
1366,1990,ETH,,,,,,,True
1367,1990,FJI,,,,,,,True
1368,1990,FSM,,,,,,,True
1369,1990,GAB,,,,,,,True
1370,1990,GEO,,,,,,,True
1371,1990,GHA,,,,,,,True
1372,1990,GIN,,,,,,,True
1373,1990,GMB,,,,,,,True
1374,1990,GNB,,,,,,,True
1375,1990,GRD,,,,,,,True
1376,1990,GTM,,,,,,,True
1377,1990,GUY,,,,,,,True
1378,1990,HND,,,,,,,True
1379,1990,HRV,,,,,,,True
1380,1990,HTI,,,,,,,True
1381,1990,IDN,,,,,,,True
1382,1990,IND,,,,,,,True
1383,1990,IRN,,,,,,,True
1384,1990,IRQ,,,,,,,True
1385,1990,JAM,,,,,,,True
1386,1990,JOR,,,,,,,True
1387,1990,KAZ,,,,,,,True
1388,1990,KEN,,,,,,,True
1389,1990,KGZ,,,,,,,True
1390,1990,KHM,,,,,,,True
1391,1990,KIR,,,,,,,True
1392,1990,KNA,,,,,,,True
1393,1990,LAO,,,,,,,True
1394,1990,LBN,,,,,,,True
1395,1990,LBR,,,,,,,True
1396,1990,LCA,,,,,,,True
1397,1990,LKA,,,,,,,True
1398,1990,LSO,,,,,,,True
1399,1990,MAR,,,,,,,True
1400,1990,MDA,,,,,,,True
1401,1990,MDG,,,,,,,True
1402,1990,MDV,,,,,,,True
1403,1990,MEX,,,,,,,True
1404,1990,MHL,,,,,,,True
1405,1990,MKD,,,,,,,True
1406,1990,MLI,,,,,,,True
1407,1990,MMR,,,,,,,True
1408,1990,MNE,,,,,,,True
1409,1990,MNG,,,,,,,True
1410,1990,MOZ,,,,,,,True
1411,1990,MRT,,,,,,,True
1412,1990,MUS,,,,,,,True
1413,1990,MWI,,,,,,,True
1414,1990,MYS,,,,,,,True
1415,1990,NAM,,,,,,,True
1416,1990,NER,,,,,,,True
1417,1990,NGA,,,,,,,True
1418,1990,NIC,,,,,,,True
1419,1990,NPL,,,,,,,True
1420,1990,PAK,,,,,,,True
1421,1990,PAN,,,,,,,True
1422,1990,PER,,,,,,,True
1423,1990,PHL,,,,,,,True
1424,1990,PLW,,,,,,,True
1425,1990,PNG,,,,,,,True
1426,1990,POL,,,,,,,True
1427,1990,PRY,,,,,,,True
1428,1990,PSE,,,,,,,True
1429,1990,ROU,,,,,,,True
1430,1990,RWA,,,,,,,True
1431,1990,SAU,,,,,,,True
1432,1990,SDN,,,,,,,True
1433,1990,SEN,,,,,,,True
1434,1990,SLB,,,,,,,True
1435,1990,SLE,,,,,,,True
1436,1990,SLV,,,,,,,True
1437,1990,SRB,,,,,,,True
1438,1990,SSD,,,,,,,True
1439,1990,SUR,,,,,,,True
1440,1990,SVK,,,,,,,True
1441,1990,SWZ,,,,,,,True
1442,1990,SYC,,,,,,,True
1443,1990,TGO,,,,,,,True
1444,1990,THA,,,,,,,True
1445,1990,TJK,,,,,,,True
1446,1990,TLS,,,,,,,True
1447,1990,TON,,,,,,,True
1448,1990,TUN,,,,,,,True
1449,1990,TUR,,,,,,,True
1450,1990,TUV,,,,,,,True
1451,1990,TZA,,,,,,,True
1452,1990,UGA,,,,,,,True
1453,1990,UKR,,,,,,,True
1454,1990,UZB,,,,,,,True
1455,1990,VCT,,,,,,,True
1456,1990,VNM,,,,,,,True
1457,1990,VUT,,,,,,,True
1458,1990,WSM,,,,,,,True
1459,1990,XKX,,,,,,,True
1460,1990,ZAF,,,,,,,True
1461,1990,ZMB,,,,,,,True
1462,1990,ZWE,,,,,,,True
1463,1991,AFG,,,,,,,True
1464,1991,AGO,,,,,,,True
1465,1991,ALB,,,,,,,True
1466,1991,ARG,,,,,,,True
1467,1991,ARM,,,,,,,True
1468,1991,ATG,,,,,,,True
1469,1991,AZE,,,,,,,True
1470,1991,BDI,,,,,,,True
1471,1991,BEN,,,,,,,True
1472,1991,BFA,,,,,,,True
1473,1991,BGD,,,,,,,True
1474,1991,BGR,,,,,,,True
1475,1991,BIH,,,,,,,True
1476,1991,BLZ,,,,,,,True
1477,1991,BOL,,,,,,,True
1478,1991,BRA,,,,,,,True
1479,1991,BRB,,,,,,,True
1480,1991,BTN,,,,,,,True
1481,1991,BWA,,,,,,,True
1482,1991,CHL,,,,,,,True
1483,1991,CHN,,,,,,,True
1484,1991,CIV,,,,,,,True
1485,1991,CMR,,,,,,,True
1486,1991,COD,,,,,,,True
1487,1991,COL,,,,,,,True
1488,1991,COM,,,,,,,True
1489,1991,CPV,,,,,,,True
1490,1991,CRI,,,,,,,True
1491,1991,CUB,,,,,,,True
1492,1991,DJI,,,,,,,True
1493,1991,DMA,,,,,,,True
1494,1991,DOM,,,,,,,True
1495,1991,DZA,,,,,,,True
1496,1991,ECU,,,,,,,True
1497,1991,EGY,,,,,,,True
1498,1991,ERI,,,,,,,True
1499,1991,ETH,,,,,,,True
1500,1991,FJI,,,,,,,True
1501,1991,FSM,,,,,,,True
1502,1991,GAB,,,,,,,True
1503,1991,GEO,,,,,,,True
1504,1991,GHA,,,,,,,True
1505,1991,GIN,,,,,,,True
1506,1991,GMB,,,,,,,True
1507,1991,GNB,,,,,,,True
1508,1991,GRD,,,,,,,True
1509,1991,GTM,,,,,,,True
1510,1991,GUY,,,,,,,True
1511,1991,HND,,,,,,,True
1512,1991,HRV,,,,,,,True
1513,1991,HTI,,,,,,,True
1514,1991,IDN,,,,,,,True
1515,1991,IND,,,,,,,True
1516,1991,IRN,,,,,,,True
1517,1991,IRQ,,,,,,,True
1518,1991,JAM,,,,,,,True
1519,1991,JOR,,,,,,,True
1520,1991,KAZ,,,,,,,True
1521,1991,KEN,,,,,,,True
1522,1991,KGZ,,,,,,,True
1523,1991,KHM,,,,,,,True
1524,1991,KIR,,,,,,,True
1525,1991,KNA,,,,,,,True
1526,1991,LAO,,,,,,,True
1527,1991,LBN,,,,,,,True
1528,1991,LBR,,,,,,,True
1529,1991,LCA,,,,,,,True
1530,1991,LKA,,,,,,,True
1531,1991,LSO,,,,,,,True
1532,1991,MAR,,,,,,,True
1533,1991,MDA,,,,,,,True
1534,1991,MDG,,,,,,,True
1535,1991,MDV,,,,,,,True
1536,1991,MEX,,,,,,,True
1537,1991,MHL,,,,,,,True
1538,1991,MKD,,,,,,,True
1539,1991,MLI,,,,,,,True
1540,1991,MMR,,,,,,,True
1541,1991,MNE,,,,,,,True
1542,1991,MNG,,,,,,,True
1543,1991,MOZ,,,,,,,True
1544,1991,MRT,,,,,,,True
1545,1991,MUS,,,,,,,True
1546,1991,MWI,,,,,,,True
1547,1991,MYS,,,,,,,True
1548,1991,NAM,,,,,,,True
1549,1991,NER,,,,,,,True
1550,1991,NGA,,,,,,,True
1551,1991,NIC,,,,,,,True
1552,1991,NPL,,,,,,,True
1553,1991,PAK,,,,,,,True
1554,1991,PAN,,,,,,,True
1555,1991,PER,,,,,,,True
1556,1991,PHL,,,,,,,True
1557,1991,PLW,,,,,,,True
1558,1991,PNG,,,,,,,True
1559,1991,POL,,,,,,,True
1560,1991,PRY,,,,,,,True
1561,1991,PSE,,,,,,,True
1562,1991,ROU,,,,,,,True
1563,1991,RWA,,,,,,,True
1564,1991,SAU,,,,,,,True
1565,1991,SDN,,,,,,,True
1566,1991,SEN,,,,,,,True
1567,1991,SLB,,,,,,,True
1568,1991,SLE,,,,,,,True
1569,1991,SLV,,,,,,,True
1570,1991,SRB,,,,,,,True
1571,1991,SSD,,,,,,,True
1572,1991,SUR,,,,,,,True
1573,1991,SVK,,,,,,,True
1574,1991,SWZ,,,,,,,True
1575,1991,SYC,,,,,,,True
1576,1991,TGO,,,,,,,True
1577,1991,THA,,,,,,,True
1578,1991,TJK,,,,,,,True
1579,1991,TLS,,,,,,,True
1580,1991,TON,,,,,,,True
1581,1991,TUN,,,,,,,True
1582,1991,TUR,,,,,,,True
1583,1991,TUV,,,,,,,True
1584,1991,TZA,,,,,,,True
1585,1991,UGA,,,,,,,True
1586,1991,UKR,,,,,,,True
1587,1991,UZB,,,,,,,True
1588,1991,VCT,,,,,,,True
1589,1991,VNM,,,,,,,True
1590,1991,VUT,,,,,,,True
1591,1991,WSM,,,,,,,True
1592,1991,XKX,,,,,,,True
1593,1991,ZAF,,,,,,,True
1594,1991,ZMB,,,,,,,True
1595,1991,ZWE,,,,,,,True
1596,1992,AFG,,,,,,,True
1597,1992,AGO,,,,,,,True
1598,1992,ALB,,,,,,,True
1599,1992,ARG,,,,,,,True
1600,1992,ARM,,,,,,,True
